first_pokemon,second_pokemon,winner,did_first_win
42,458,42,1
608,22,608,1
491,248,248,0
403,548,548,0
634,354,634,1
326,790,326,1
288,611,288,1
171,203,171,1
400,393,393,0
487,755,755,0
505,664,505,1
706,676,706,1
761,448,448,0
524,334,524,1
526,42,526,1
41,88,41,1
573,726,726,0
213,251,213,1
488,639,488,1
378,232,232,0
3,662,3,1
798,604,798,1
434,516,516,0
148,357,148,1
228,406,406,0
330,443,443,0
53,45,53,1
780,442,442,0
599,259,259,0
756,294,756,1
639,737,737,0
300,231,300,1
302,1,1,0
735,143,735,1
514,26,26,0
666,702,702,0
635,699,635,1
716,694,694,0
23,663,23,1
134,789,134,1
497,164,164,0
138,448,138,1
384,500,384,1
162,394,394,0
43,771,43,1
690,117,690,1
35,387,387,0
274,380,274,1
160,544,544,0
17,766,766,0
269,5,269,1
436,515,436,1
229,85,85,0
205,625,205,1
223,705,223,1
353,206,206,0
238,574,574,0
575,188,575,1
660,29,29,0
417,735,735,0
381,557,557,0
110,351,110,1
1,115,115,0
287,559,287,1
237,548,548,0
526,182,526,1
269,746,269,1
586,185,586,1
316,692,316,1
448,159,159,0
151,541,541,0
194,648,648,0
195,99,99,0
257,506,257,1
86,791,86,1
333,733,333,1
481,500,481,1
169,178,169,1
439,522,522,0
497,211,497,1
605,751,751,0
781,736,736,0
34,593,34,1
452,249,249,0
428,563,428,1
296,401,296,1
563,673,563,1
708,735,708,1
186,353,353,0
172,433,172,1
184,367,184,1
545,799,545,1
23,245,23,1
147,689,147,1
115,674,674,0
763,193,193,0
402,348,348,0
104,218,104,1
339,406,339,1
407,193,193,0
291,230,230,0
17,265,265,0
423,547,423,1
167,548,548,0
744,371,744,1
116,210,116,1
5,382,382,0
249,277,249,1
798,468,468,0
130,139,139,0
671,426,426,0
140,685,685,0
95,603,603,0
195,458,195,1
761,707,707,0
128,100,100,0
27,109,109,0
366,380,366,1
411,60,60,0
127,666,127,1
13,665,13,1
760,115,115,0
741,776,776,0
425,654,425,1
559,192,192,0
668,657,657,0
424,742,424,1
414,9,414,1
13,146,13,1
388,546,546,0
438,400,438,1
257,569,257,1
577,727,727,0
13,458,13,1
444,610,444,1
113,670,670,0
588,338,588,1
659,380,380,0
229,252,229,1
284,59,59,0
756,758,758,0
420,575,420,1
421,210,421,1
359,8,8,0
92,501,92,1
44,327,327,0
391,715,391,1
689,314,314,0
206,342,342,0
43,337,337,0
799,55,55,0
401,177,177,0
529,97,97,0
303,664,303,1
745,497,745,1
224,140,224,1
557,55,557,1
383,266,383,1
167,362,362,0
681,204,204,0
248,368,248,1
150,535,535,0
516,439,439,0
393,320,393,1
61,396,61,1
594,690,690,0
552,627,552,1
9,293,9,1
727,659,727,1
630,734,630,1
488,459,459,0
204,480,480,0
589,501,589,1
335,717,717,0
476,663,476,1
194,59,59,0
787,333,787,1
82,274,274,0
278,530,278,1
551,53,551,1
536,257,536,1
451,76,451,1
687,616,616,0
117,213,213,0
56,730,56,1
35,387,387,0
378,351,351,0
71,126,71,1
581,112,581,1
791,464,791,1
723,27,723,1
180,682,682,0
586,154,154,0
69,676,676,0
41,327,327,0
265,445,265,1
726,410,410,0
353,653,353,1
3,705,705,0
524,761,524,1
192,468,192,1
238,122,238,1
195,98,195,1
644,522,522,0
287,646,646,0
603,394,394,0
23,330,23,1
697,735,697,1
302,269,302,1
763,770,770,0
112,683,112,1
438,497,438,1
227,362,362,0
708,248,248,0
719,383,383,0
117,775,775,0
701,441,701,1
184,57,184,1
45,15,15,0
631,355,631,1
595,77,77,0
52,74,74,0
582,756,582,1
740,199,740,1
219,676,219,1
701,72,72,0
197,688,688,0
205,254,205,1
87,596,596,0
617,155,155,0
357,244,244,0
390,339,339,0
71,264,71,1
771,92,92,0
657,244,244,0
223,345,223,1
761,533,533,0
83,25,83,1
214,382,214,1
582,732,732,0
364,336,364,1
581,48,581,1
18,232,232,0
434,88,434,1
706,24,24,0
95,315,95,1
492,261,261,0
531,380,531,1
293,187,293,1
107,428,428,0
557,31,557,1
617,30,30,0
36,316,316,0
647,686,647,1
403,448,448,0
136,318,136,1
774,224,224,0
151,206,206,0
693,245,245,0
484,230,484,1
690,238,690,1
2,774,2,1
156,574,574,0
115,424,424,0
62,243,62,1
314,165,165,0
258,662,258,1
238,258,238,1
208,114,114,0
555,377,377,0
595,433,595,1
343,105,343,1
559,56,559,1
332,606,606,0
611,246,611,1
427,81,427,1
699,25,699,1
677,427,427,0
151,719,151,1
540,403,540,1
87,687,687,0
542,373,542,1
448,200,448,1
75,286,286,0
595,775,595,1
686,237,686,1
440,722,722,0
291,772,772,0
573,37,37,0
619,60,60,0
464,38,38,0
83,141,141,0
292,679,679,0
480,211,480,1
521,594,521,1
502,734,502,1
475,4,475,1
146,491,146,1
634,585,585,0
531,157,531,1
407,703,703,0
156,185,156,1
197,794,794,0
517,71,517,1
798,248,248,0
733,638,638,0
346,414,414,0
171,400,171,1
631,45,631,1
71,63,71,1
403,452,452,0
478,289,478,1
124,147,147,0
298,293,293,0
711,750,711,1
616,57,57,0
112,185,185,0
652,790,790,0
307,274,307,1
449,242,242,0
517,245,517,1
562,80,80,0
360,496,360,1
411,529,529,0
43,421,421,0
80,38,80,1
718,758,718,1
507,132,132,0
191,65,65,0
253,225,253,1
476,405,476,1
616,254,616,1
122,62,62,0
332,368,368,0
514,353,514,1
56,367,56,1
448,158,158,0
551,35,551,1
363,286,286,0
136,171,136,1
593,52,593,1
360,311,311,0
159,590,159,1
611,142,611,1
88,246,246,0
492,284,284,0
424,315,424,1
495,707,495,1
243,262,262,0
685,517,517,0
18,282,282,0
549,687,549,1
72,478,72,1
437,638,437,1
268,707,707,0
244,530,244,1
596,113,596,1
99,328,99,1
45,389,389,0
403,127,127,0
324,633,633,0
201,694,694,0
753,598,598,0
703,189,703,1
646,61,61,0
465,683,683,0
755,139,139,0
388,578,388,1
385,176,385,1
792,706,792,1
596,55,55,0
135,233,135,1
204,93,93,0
398,256,398,1
239,206,206,0
168,174,168,1
164,333,164,1
697,785,697,1
366,608,608,0
25,666,25,1
595,560,560,0
118,408,408,0
499,75,499,1
445,133,133,0
710,13,710,1
134,769,134,1
607,364,607,1
116,649,649,0
714,725,714,1
449,351,351,0
546,367,367,0
682,525,682,1
76,482,482,0
798,359,359,0
365,412,412,0
302,722,302,1
493,742,493,1
759,105,759,1
332,135,135,0
252,249,249,0
382,755,755,0
544,475,544,1
469,116,469,1
393,747,393,1
147,224,147,1
235,242,242,0
541,224,541,1
491,536,536,0
347,127,127,0
686,301,301,0
199,92,92,0
321,111,111,0
691,430,691,1
109,461,461,0
577,215,215,0
309,637,309,1
268,573,573,0
142,497,142,1
778,792,778,1
380,51,380,1
549,217,549,1
477,106,477,1
675,174,174,0
282,518,518,0
576,439,576,1
107,150,107,1
555,54,555,1
612,295,612,1
80,315,80,1
251,646,646,0
492,93,93,0
771,372,372,0
517,289,517,1
523,794,794,0
217,712,712,0
503,555,503,1
461,135,135,0
754,415,415,0
264,494,494,0
280,489,280,1
377,603,603,0
181,599,181,1
555,57,57,0
162,641,162,1
180,531,531,0
17,227,17,1
543,305,543,1
457,369,369,0
203,738,203,1
88,525,525,0
367,307,307,0
512,125,125,0
764,659,659,0
357,248,248,0
692,401,692,1
364,199,364,1
136,578,136,1
262,283,283,0
549,648,549,1
371,250,250,0
573,393,393,0
309,314,314,0
416,678,416,1
308,164,164,0
68,447,68,1
4,73,4,1
571,267,571,1
63,542,542,0
73,258,73,1
112,48,48,0
210,117,117,0
763,2,2,0
582,96,582,1
311,532,532,0
142,237,142,1
325,529,325,1
686,749,686,1
753,251,251,0
396,160,160,0
64,482,64,1
749,513,513,0
485,313,313,0
354,361,361,0
512,430,430,0
311,738,311,1
736,198,736,1
147,546,147,1
758,573,758,1
35,497,497,0
735,635,635,0
383,252,383,1
116,233,116,1
531,243,243,0
50,136,136,0
571,227,571,1
130,9,9,0
229,82,229,1
723,339,339,0
381,661,381,1
415,608,608,0
97,477,477,0
60,768,768,0
54,682,682,0
764,213,213,0
631,666,631,1
575,666,575,1
771,368,368,0
8,177,8,1
526,103,103,0
575,502,502,0
378,282,282,0
361,476,476,0
719,374,719,1
216,355,355,0
768,86,768,1
24,177,24,1
412,176,412,1
54,730,730,0
522,216,522,1
458,210,458,1
107,570,570,0
270,161,270,1
193,244,193,1
327,204,204,0
258,647,647,0
210,87,87,0
341,309,341,1
372,745,745,0
432,798,798,0
517,289,517,1
243,725,725,0
649,582,649,1
638,142,142,0
147,469,147,1
605,459,605,1
160,86,160,1
159,386,159,1
527,366,366,0
593,88,593,1
325,94,325,1
676,452,452,0
388,461,388,1
637,398,398,0
233,137,137,0
752,54,752,1
317,702,317,1
17,447,17,1
359,353,359,1
159,577,159,1
353,586,353,1
9,475,9,1
645,298,298,0
750,436,436,0
341,304,341,1
80,502,80,1
274,461,461,0
724,445,724,1
332,543,543,0
110,41,110,1
7,617,7,1
598,294,598,1
446,382,382,0
402,578,402,1
326,231,326,1
361,250,250,0
697,425,697,1
68,245,245,0
459,558,558,0
252,482,252,1
277,295,295,0
334,135,135,0
353,796,796,0
463,587,587,0
724,700,700,0
205,333,333,0
225,611,611,0
391,261,261,0
465,774,465,1
442,481,481,0
694,417,694,1
334,199,334,1
440,387,387,0
324,595,595,0
457,789,457,1
471,437,437,0
204,357,204,1
463,437,437,0
295,457,295,1
764,226,764,1
361,292,361,1
199,263,263,0
617,234,234,0
784,617,617,0
265,321,265,1
214,429,214,1
434,108,108,0
501,93,93,0
441,348,348,0
511,388,388,0
513,157,513,1
9,755,9,1
703,155,155,0
550,25,550,1
182,661,661,0
501,758,758,0
28,369,28,1
119,400,119,1
538,505,538,1
175,139,139,0
369,411,411,0
620,451,451,0
319,535,535,0
424,351,424,1
87,55,55,0
305,89,305,1
566,17,566,1
747,241,747,1
450,480,480,0
609,400,400,0
58,525,58,1
198,700,700,0
125,518,125,1
117,762,762,0
518,40,518,1
597,407,597,1
584,18,584,1
688,124,124,0
211,785,785,0
207,38,38,0
182,365,365,0
742,794,794,0
610,133,133,0
446,73,446,1
432,561,432,1
52,20,20,0
683,175,175,0
253,243,253,1
641,685,685,0
159,591,159,1
380,492,380,1
313,320,313,1
123,52,123,1
303,464,303,1
320,689,320,1
584,102,102,0
413,513,513,0
524,474,524,1
88,85,85,0
739,457,739,1
68,692,692,0
122,558,122,1
584,713,713,0
349,516,349,1
388,360,388,1
677,687,677,1
422,568,422,1
630,224,224,0
340,464,340,1
205,401,205,1
604,546,546,0
89,260,260,0
264,444,444,0
509,307,307,0
495,515,495,1
202,4,4,0
746,589,589,0
111,727,727,0
210,219,219,0
356,14,356,1
237,795,795,0
300,280,280,0
604,787,787,0
349,480,349,1
161,675,161,1
475,30,475,1
764,587,587,0
717,295,717,1
190,350,350,0
570,289,570,1
382,585,585,0
290,251,251,0
701,235,701,1
627,706,706,0
474,38,474,1
86,601,601,0
625,360,625,1
211,711,711,0
690,369,690,1
743,527,527,0
591,769,591,1
133,187,133,1
567,164,164,0
125,238,125,1
356,449,449,0
590,72,590,1
97,339,339,0
745,184,184,0
9,123,9,1
541,349,349,0
53,374,374,0
599,223,223,0
67,546,546,0
253,561,253,1
158,342,158,1
549,499,499,0
744,530,530,0
156,250,250,0
700,778,700,1
462,628,628,0
128,34,34,0
489,604,604,0
670,135,135,0
20,55,20,1
672,165,165,0
86,450,450,0
176,733,733,0
774,529,774,1
483,486,486,0
663,580,663,1
739,69,69,0
163,401,163,1
175,29,175,1
709,409,709,1
586,30,586,1
77,343,343,0
113,515,515,0
369,578,369,1
749,481,481,0
273,31,31,0
124,690,124,1
696,751,751,0
279,523,279,1
353,119,119,0
529,524,524,0
662,295,295,0
415,432,432,0
474,565,565,0
775,572,572,0
680,105,105,0
440,519,519,0
301,520,301,1
162,497,162,1
605,149,605,1
235,49,235,1
660,402,660,1
628,353,628,1
698,421,421,0
518,299,518,1
201,28,28,0
520,249,249,0
146,559,146,1
543,522,522,0
756,18,756,1
121,733,121,1
89,636,636,0
377,640,377,1
244,13,13,0
399,4,4,0
588,118,588,1
96,438,438,0
445,573,573,0
372,491,372,1
646,306,306,0
16,34,16,1
375,291,291,0
800,530,800,1
115,753,115,1
469,501,469,1
387,211,387,1
453,672,453,1
626,778,778,0
135,126,135,1
86,702,702,0
513,590,513,1
766,305,766,1
765,575,765,1
10,555,555,0
728,256,728,1
227,93,93,0
446,536,536,0
457,111,111,0
427,764,427,1
16,580,16,1
794,773,773,0
766,382,766,1
706,329,706,1
796,379,796,1
604,333,604,1
18,726,726,0
678,631,631,0
749,675,675,0
580,547,547,0
701,209,701,1
719,274,274,0
401,160,401,1
253,11,253,1
283,583,583,0
61,593,61,1
636,786,786,0
503,562,503,1
320,405,320,1
692,422,422,0
523,41,523,1
60,326,326,0
101,717,717,0
239,245,245,0
463,508,508,0
416,244,244,0
358,606,606,0
676,345,345,0
344,352,344,1
84,287,84,1
780,289,780,1
226,101,101,0
486,481,481,0
249,491,249,1
208,619,619,0
478,165,165,0
167,146,146,0
54,718,718,0
316,563,316,1
226,699,699,0
744,768,768,0
81,394,394,0
439,745,745,0
112,621,112,1
97,240,240,0
338,259,259,0
406,732,732,0
368,651,651,0
523,542,542,0
68,114,68,1
283,598,598,0
145,492,145,1
760,14,760,1
681,241,681,1
464,751,751,0
55,254,55,1
704,353,704,1
768,43,768,1
261,352,261,1
389,95,95,0
563,35,563,1
569,48,48,0
79,739,79,1
304,294,304,1
261,273,261,1
636,223,223,0
553,36,553,1
11,536,536,0
119,41,119,1
188,541,541,0
713,282,713,1
773,514,773,1
438,502,438,1
158,115,158,1
120,699,120,1
431,105,431,1
522,56,56,0
607,526,526,0
208,768,768,0
385,135,135,0
303,13,13,0
470,554,554,0
265,88,265,1
708,95,708,1
84,268,84,1
49,101,101,0
378,487,378,1
506,693,693,0
202,167,202,1
257,91,257,1
514,159,159,0
644,32,32,0
68,541,541,0
727,785,727,1
54,8,8,0
575,711,711,0
543,119,543,1
645,447,645,1
25,318,25,1
673,163,163,0
60,664,664,0
756,751,751,0
600,155,155,0
266,435,435,0
563,252,563,1
535,522,522,0
798,142,142,0
42,268,268,0
171,687,171,1
280,230,280,1
379,571,571,0
8,770,8,1
95,541,541,0
454,703,703,0
454,683,454,1
208,397,397,0
672,340,340,0
79,134,134,0
705,557,557,0
414,747,414,1
525,663,663,0
299,416,299,1
258,505,505,0
342,775,342,1
395,141,141,0
226,73,73,0
657,791,657,1
61,508,508,0
99,494,494,0
531,741,741,0
270,305,270,1
791,677,677,0
186,3,3,0
448,167,448,1
730,356,356,0
212,626,212,1
6,784,6,1
557,102,557,1
374,184,184,0
440,152,152,0
273,97,97,0
764,503,503,0
695,557,557,0
388,776,388,1
763,560,560,0
774,759,759,0
32,615,32,1
321,362,362,0
57,65,57,1
307,218,307,1
53,566,566,0
272,239,272,1
399,490,490,0
233,138,138,0
712,674,674,0
286,307,286,1
198,646,646,0
166,503,166,1
587,98,587,1
50,101,101,0
702,617,702,1
80,451,80,1
169,413,169,1
227,98,227,1
302,163,163,0
663,431,431,0
757,339,339,0
559,437,437,0
602,555,555,0
796,548,548,0
358,86,358,1
795,311,795,1
127,393,127,1
764,644,764,1
445,174,174,0
276,690,276,1
4,694,694,0
271,659,271,1
760,67,67,0
671,584,671,1
109,159,109,1
746,197,746,1
375,136,136,0
568,225,568,1
682,712,682,1
317,128,128,0
774,92,92,0
39,237,39,1
350,756,350,1
748,140,748,1
447,108,108,0
606,471,471,0
489,407,407,0
409,30,409,1
739,324,739,1
87,380,380,0
32,226,32,1
498,591,498,1
567,10,567,1
294,491,491,0
148,214,214,0
733,68,68,0
231,399,399,0
762,246,246,0
403,343,343,0
680,115,115,0
42,252,42,1
188,490,490,0
192,765,765,0
513,480,513,1
281,169,169,0
466,264,264,0
239,259,259,0
239,374,239,1
670,224,670,1
199,310,199,1
335,739,335,1
613,129,613,1
166,218,166,1
718,346,718,1
522,529,522,1
189,61,61,0
348,321,348,1
121,621,621,0
26,691,26,1
20,714,20,1
355,160,160,0
595,356,595,1
177,147,147,0
468,726,726,0
110,380,110,1
87,633,633,0
297,55,55,0
219,793,793,0
201,638,638,0
152,82,152,1
467,448,467,1
763,255,255,0
775,417,417,0
297,497,497,0
192,101,101,0
417,420,420,0
594,361,361,0
140,576,576,0
41,260,260,0
76,251,251,0
439,749,749,0
27,543,543,0
792,564,792,1
554,729,554,1
196,449,196,1
778,324,778,1
198,226,198,1
563,207,563,1
515,642,642,0
368,705,705,0
174,492,174,1
248,390,248,1
683,25,25,0
272,685,272,1
490,143,490,1
84,334,84,1
574,592,574,1
504,626,504,1
797,750,797,1
192,642,192,1
664,675,664,1
644,473,473,0
315,441,441,0
301,540,301,1
426,60,426,1
169,792,792,0
346,210,346,1
733,648,648,0
283,43,43,0
457,765,765,0
80,136,80,1
637,424,424,0
390,553,553,0
115,476,476,0
797,132,797,1
294,509,509,0
431,692,692,0
43,388,388,0
451,212,212,0
332,337,337,0
545,365,365,0
202,249,249,0
740,164,164,0
789,282,282,0
67,673,67,1
127,247,127,1
381,165,165,0
797,399,797,1
555,720,555,1
257,616,616,0
248,634,248,1
780,538,538,0
632,771,632,1
616,67,616,1
285,232,232,0
710,156,710,1
96,718,718,0
544,337,337,0
374,453,453,0
673,88,673,1
147,22,147,1
149,191,191,0
781,120,781,1
258,171,171,0
279,147,147,0
650,423,423,0
430,188,430,1
754,523,523,0
446,547,547,0
291,765,765,0
169,498,498,0
621,438,438,0
677,286,677,1
544,272,272,0
60,335,335,0
754,764,764,0
128,652,652,0
534,282,534,1
744,546,546,0
722,524,524,0
586,667,667,0
482,300,300,0
319,788,788,0
172,98,172,1
582,443,443,0
237,614,614,0
320,82,320,1
9,574,574,0
790,69,790,1
678,79,79,0
642,674,674,0
766,76,766,1
662,640,662,1
794,105,794,1
272,149,272,1
510,541,541,0
143,688,143,1
440,594,440,1
235,95,95,0
371,420,420,0
357,743,357,1
537,639,537,1
65,780,65,1
495,118,495,1
294,420,420,0
767,651,767,1
559,696,696,0
650,576,576,0
630,667,630,1
719,670,670,0
505,101,101,0
3,441,441,0
260,594,260,1
478,708,478,1
175,459,175,1
542,160,542,1
657,61,61,0
602,53,602,1
770,665,770,1
700,595,700,1
223,593,223,1
295,288,288,0
453,790,790,0
274,436,274,1
175,480,480,0
470,450,450,0
146,734,146,1
8,522,8,1
453,784,453,1
303,657,657,0
168,171,171,0
113,256,256,0
672,309,309,0
601,230,230,0
394,323,394,1
517,512,517,1
98,252,252,0
321,252,252,0
340,593,340,1
794,748,748,0
77,593,77,1
539,340,340,0
432,475,432,1
170,243,243,0
575,87,575,1
565,781,781,0
691,645,691,1
708,358,708,1
149,768,768,0
679,571,679,1
477,8,477,1
215,129,129,0
609,638,638,0
233,299,299,0
132,595,132,1
658,689,658,1
539,103,103,0
690,41,690,1
636,709,709,0
750,245,245,0
684,237,237,0
57,498,57,1
443,73,443,1
344,216,216,0
138,646,138,1
169,460,169,1
160,100,100,0
383,698,383,1
521,577,521,1
250,376,250,1
404,699,699,0
196,553,553,0
376,497,497,0
722,603,603,0
130,349,349,0
125,407,125,1
2,505,505,0
58,714,714,0
344,83,83,0
312,480,480,0
633,272,633,1
393,294,393,1
158,242,158,1
452,255,255,0
267,688,688,0
85,293,85,1
799,386,799,1
373,754,373,1
197,290,197,1
240,464,464,0
352,415,352,1
169,675,169,1
482,525,525,0
434,571,571,0
795,102,102,0
164,580,164,1
222,623,623,0
267,472,472,0
192,280,280,0
70,682,682,0
704,179,704,1
337,629,629,0
283,142,142,0
447,40,40,0
491,716,716,0
636,600,600,0
451,785,785,0
442,219,219,0
163,104,163,1
43,82,82,0
380,504,380,1
139,644,139,1
198,234,234,0
359,250,250,0
365,611,611,0
250,575,250,1
634,71,71,0
535,294,535,1
511,36,511,1
48,151,48,1
601,574,574,0
346,100,100,0
53,126,53,1
730,743,730,1
392,585,585,0
651,69,651,1
28,157,28,1
606,114,606,1
184,752,752,0
165,712,165,1
406,257,406,1
260,382,260,1
777,60,777,1
476,113,476,1
313,777,313,1
93,257,93,1
744,387,387,0
695,416,416,0
101,315,101,1
598,192,192,0
530,662,662,0
402,278,278,0
93,292,93,1
371,454,371,1
229,580,580,0
304,496,496,0
53,390,53,1
528,209,528,1
483,445,483,1
40,252,40,1
273,493,493,0
521,527,521,1
799,328,328,0
755,79,79,0
664,424,424,0
55,103,103,0
472,584,472,1
639,588,588,0
468,43,43,0
606,315,606,1
71,222,71,1
171,256,171,1
523,361,361,0
348,361,361,0
180,591,180,1
656,40,40,0
6,572,572,0
239,214,214,0
587,19,19,0
158,160,158,1
101,435,435,0
217,670,670,0
709,646,709,1
396,1,396,1
356,206,206,0
169,60,169,1
438,696,438,1
219,47,219,1
136,742,136,1
329,563,563,0
336,602,336,1
266,123,123,0
718,736,718,1
667,440,440,0
677,242,677,1
593,374,374,0
91,368,368,0
403,145,145,0
726,233,726,1
453,475,453,1
286,779,286,1
445,169,169,0
77,442,442,0
402,424,424,0
53,800,800,0
598,537,537,0
249,182,249,1
684,284,284,0
764,269,269,0
171,529,171,1
390,217,217,0
601,148,148,0
18,717,717,0
13,602,13,1
480,222,480,1
701,481,481,0
109,178,109,1
243,583,583,0
100,566,566,0
20,264,20,1
798,558,558,0
348,47,348,1
747,475,747,1
439,232,232,0
397,787,397,1
357,332,332,0
214,445,214,1
51,553,553,0
211,359,359,0
214,475,214,1
368,443,368,1
758,222,758,1
687,111,687,1
711,328,711,1
288,432,432,0
551,474,551,1
281,659,659,0
346,154,154,0
754,601,601,0
622,166,622,1
61,382,61,1
498,789,498,1
603,301,301,0
394,220,394,1
498,205,205,0
213,778,778,0
777,473,777,1
311,401,311,1
327,375,375,0
534,698,534,1
380,622,380,1
132,631,132,1
206,778,206,1
663,350,350,0
761,121,121,0
400,658,658,0
691,641,691,1
267,639,267,1
541,142,541,1
413,534,534,0
15,396,396,0
542,187,542,1
657,621,657,1
453,513,513,0
94,781,781,0
111,690,690,0
387,710,710,0
47,64,64,0
604,87,87,0
681,762,681,1
548,320,548,1
273,35,273,1
400,262,262,0
553,91,553,1
609,478,478,0
792,625,792,1
764,652,764,1
363,408,408,0
521,82,521,1
748,784,748,1
254,537,537,0
580,505,505,0
576,502,576,1
689,193,193,0
647,234,234,0
304,597,597,0
391,484,484,0
763,400,400,0
474,671,671,0
298,748,748,0
690,719,690,1
82,543,543,0
448,699,699,0
792,30,792,1
234,169,234,1
102,490,490,0
675,772,772,0
534,698,534,1
627,738,738,0
403,51,403,1
7,551,551,0
326,644,326,1
269,740,740,0
707,279,707,1
143,92,92,0
67,617,67,1
1,351,351,0
764,182,764,1
540,624,540,1
519,414,414,0
48,42,48,1
148,107,148,1
72,122,72,1
112,47,47,0
745,605,745,1
259,142,259,1
179,47,179,1
640,696,696,0
350,215,350,1
264,39,264,1
262,756,756,0
581,587,581,1
592,610,610,0
470,276,276,0
593,365,365,0
652,163,163,0
455,247,247,0
109,276,276,0
174,279,279,0
189,586,586,0
683,561,683,1
215,631,631,0
524,294,524,1
165,615,165,1
10,681,681,0
275,537,275,1
520,488,520,1
546,28,28,0
773,178,773,1
198,662,662,0
47,237,47,1
388,608,608,0
1,779,1,1
794,323,794,1
374,20,20,0
573,475,475,0
665,750,750,0
328,82,82,0
445,699,699,0
165,117,165,1
389,582,582,0
307,600,307,1
22,763,22,1
179,214,214,0
290,285,285,0
50,206,206,0
382,187,382,1
63,690,63,1
15,54,54,0
672,638,638,0
552,160,552,1
546,530,546,1
696,313,313,0
270,440,270,1
262,381,381,0
549,722,549,1
583,172,583,1
398,532,532,0
498,34,498,1
510,743,743,0
379,410,410,0
405,230,230,0
318,150,150,0
403,678,403,1
781,469,469,0
385,323,385,1
440,206,206,0
193,728,193,1
720,305,720,1
357,774,357,1
305,337,337,0
250,50,250,1
488,630,630,0
540,286,286,0
463,97,97,0
388,3,3,0
131,653,653,0
212,214,214,0
341,520,341,1
745,475,745,1
722,776,776,0
446,125,125,0
393,465,465,0
230,212,212,0
663,660,663,1
603,81,603,1
125,597,125,1
478,356,478,1
657,188,657,1
268,418,268,1
478,775,478,1
69,96,96,0
598,660,598,1
591,754,591,1
536,571,536,1
123,506,123,1
82,358,358,0
293,49,293,1
60,638,638,0
673,484,484,0
308,499,499,0
122,418,418,0
513,364,513,1
39,645,39,1
424,487,424,1
128,14,128,1
209,389,209,1
285,483,483,0
486,159,159,0
515,535,535,0
412,776,776,0
514,389,514,1
554,305,554,1
131,614,614,0
544,774,544,1
452,482,452,1
451,334,451,1
538,101,101,0
374,635,635,0
520,446,520,1
558,53,558,1
245,677,677,0
356,42,42,0
321,217,217,0
167,710,710,0
449,380,380,0
680,64,64,0
323,102,102,0
780,141,141,0
515,748,748,0
340,43,340,1
58,518,518,0
